19. Dez 2018,Delisted (Notierungsaufnahme),Deutsche Industrie REIT-AG, Finanzdienstleistung,None,None," € 11,45 "," € 257.625.824,40"
27. Feb 2008,Delisted (Notierungsaufnahme),3A Real Estate AG, -kein-,None,None," € 4,00 "," € 800.000,00"
27. Feb 2008,Delisted (Notierungsaufnahme),Pan Minerals Oil & Gas AG, -kein-,None,None," € 1,75 "," € 79.541.438,00"
26. Feb 2008,Delisted (Notierungsaufnahme),Millennia Resources AG, -kein-,None,None," € 0,35 "," € 26.250.000,00"
20. Feb 2008,Delisted (Notierungsaufnahme),IBMC China AG, -kein-,None,None," € 0,35 "," € 24.500.000,00"
18. Feb 2008,Delisted (Notierungsaufnahme),Europe Vision PLC, -kein-,None,None," € 0,48 "," € 66.762.238,56"
14. Feb 2008,Delisted (Notierungsaufnahme),Southern Cross Resources Group Inc., -kein-,None,None," € 4,00 "," € 289.548.912,00"
11. Feb 2008,Delisted (Notierungsaufnahme),Worldwide Energies Inc., -kein-,None,None," € 2,20 "," € 44.000.000,00"
11. Feb 2008,Delisted (Notierungsaufnahme),CosmoSeis PLC, -kein-,None,None," € 1,05 "," € 15.750.000,00"
08. Feb 2008,Delisted (Notierungsaufnahme),MykoGreen Biotechnology AG, -kein-,None,None," € 1,00 "," € 15.000.000,00"
08. Feb 2008,Delisted (Notierungsaufnahme),borawind AG, -kein-,None,None," € 0,60 "," € 12.300.000,00"
06. Feb 2008,Delisted (Notierungsaufnahme),AuRatio AG, -kein-,None,None," € 3,25 "," € 32.500.000,00"
04. Feb 2008,Delisted (Notierungsaufnahme),O24 Pharma PLC, -kein-,None,None," € 1,00 "," € 20.004.000,00"
01. Feb 2008,Delisted (Notierungsaufnahme),Nova Nutria AG, -kein-,None,None," € 1,25 "," € 25.000.000,00"
30. Jan 2008,Delisted (Notierungsaufnahme),Aerfinance PLC, -kein-,None,None," € 0,53 "," € 41.870.000,00"
25. Jan 2008,Delisted (Notierungsaufnahme),Tunc Holding AG, -kein-,None,None," € 0,30 "," € 105.000.000,00"
25. Jan 2008,Delisted (Notierungsaufnahme),GSC Portfolio AG, -kein-,None,None," € 8,75 "," € 1.750.000,00"
23. Jan 2008,Delisted (Notierungsaufnahme),United Commodity AG, -kein-,None,None," € 0,51 "," € 25.500.000,00"
23. Jan 2008,Delisted (Notierungsaufnahme),Indenture Investments Ltd., -kein-,None,None," € 0,10 "," € 7.960.000,00"
21. Jan 2008,Delisted (Notierungsaufnahme),Triparcus AG, -kein-,None,None," € 0,30 "," € 15.000.000,00"
15. Jan 2008,Delisted (Notierungsaufnahme),Davento PLC, -kein-,None,None," € 3,00 "," € 270.000.000,00"
10. Jan 2008,Delisted (Notierungsaufnahme),International Precious Minerals PLC, -kein-,None,None," € 1,00 "," € 10.386.500,00"
10. Jan 2008,Delisted (Notierungsaufnahme),Corporate Bourse PLC, -kein-,None,None," € 3,00 "," € 45.000.000,00"
09. Jan 2008,Delisted (Notierungsaufnahme),VITUS-Park AG, -kein-,None,None," € 1,60 "," € 16.000.000,00"
09. Jan 2008,Delisted (Notierungsaufnahme),EcoInvest Holding N.V., -kein-,None,None," € 0,11 "," € 2.200.000,00"
07. Jan 2008,Delisted (Notierungsaufnahme),Fonterelli GmbH & Co. KGaA, -kein-,None,None," € 1,42 "," € 2.037.700,00"
27. Dez 2007,Delisted (Notierungsaufnahme),Filmconfect AG, -kein-,None,None," € 0,24 "," € 27.600.000,00"
21. Dez 2007,Delisted (Notierungsaufnahme),INJEX Pharma AG, -kein-,None,None," € 75,00 "," € 97.200.000,00"
21. Dez 2007,Delisted (Notierungsaufnahme),RERI AG, -kein-,None,None," € 8,10 "," € 2.430.000,00"
21. Dez 2007,Delisted (Notierungsaufnahme),Janosch film & medien AG, -kein-,None,None," € 1,20 "," € 3.518.179,20"
21. Dez 2007,Delisted (Notierungsaufnahme),Bluehill ID AG, -kein-,None,None," € 0,60 "," € 1.500.000,00"
21. Dez 2007,Delisted (Notierungsaufnahme),Cleantech Invest AG, -kein-,None,None," € 0,60 "," € 60.000,00"
20. Dez 2007,Delisted (Notierungsaufnahme),Monobank PLC, -kein-,None,None," € 4,90 "," € 490.000.000,00"
20. Dez 2007,Delisted (Notierungsaufnahme),Splitfish AG, -kein-,None,None," € 1,00 "," € 30.000.000,00"
20. Dez 2007,Delisted (Notierungsaufnahme),Seabed Invest AG, -kein-,None,None," € 3,50 "," € 70.000.000,00"
19. Dez 2007,Delisted (Notierungsaufnahme),Axiogenesis AG, -kein-,None,None," € 185,00 "," € 22.205.550,00"
19. Dez 2007,Delisted (Notierungsaufnahme),Cadenbach Holding AG, -kein-,None,None," € 1,25 "," € 12.500.000,00"
18. Dez 2007,Delisted (Notierungsaufnahme),Mallorca Building AG, -kein-,None,None," € 1,05 "," € 10.500.000,00"
17. Dez 2007,Delisted (Notierungsaufnahme),innovation.punks AG, -kein-,None,None," € 1,60 "," € 2.400.000,00"
14. Dez 2007,Delisted (Notierungsaufnahme),ChriLu Bären AG, -kein-,None,None," € 1,12 "," € 11.200.000,00"
13. Dez 2007,Delisted (Notierungsaufnahme),Kremney Public Co. Ltd., -kein-,None,None," € 12,80 "," € 160.000.000,00"
10. Dez 2007,Delisted (Notierungsaufnahme),CB Retail Investment Public Ltd., -kein-,None,None," € 7,25 "," € 8.156.250,00"
07. Dez 2007,Delisted (Notierungsaufnahme),Forexone Group AG, -kein-,None,None," € 0,77 "," € 50.050.000,00"
07. Dez 2007,Delisted (Notierungsaufnahme),Mobile Freshness Holding AG, -kein-,None,None," € 1,50 "," € 15.000.000,00"
06. Dez 2007,Delisted (Notierungsaufnahme),BAR.bra Mining Group AG, -kein-,None,None," € 0,46 "," € 69.000.000,00"
05. Dez 2007,Delisted (Notierungsaufnahme),Uranium308 Resources, -kein-,None,None," € 4,90 "," € 73.500.000,00"
04. Dez 2007,Delisted (Notierungsaufnahme),PurVia AG, Industrie,None,None," € 7,70 "," € 37.922.500,00"
03. Dez 2007,Delisted (Notierungsaufnahme),Jo Gold Mining Corp., -kein-,None,None," € 1,00 "," € 14.999.000,00"
30. Nov 2007,Delisted (Notierungsaufnahme),Squeezy Sports Nutrition N.V., -kein-,None,None," € 0,13 "," € 1.625.000,00"
30. Nov 2007,Delisted (Notierungsaufnahme),Gast-Service Holding AG, -kein-,None,None," € 0,50 "," € 5.000.000,00"
28. Nov 2007,Delisted (Notierungsaufnahme),Vietnam Equity Holding, -kein-,None,None," € 2,55 "," € 39.413.503,80"
28. Nov 2007,Delisted (Notierungsaufnahme),Vietnam Property Holding, -kein-,None,None," € 2,55 "," € 16.467.504,75"
28. Nov 2007,Delisted (Notierungsaufnahme),Nessa International PLC, -kein-,None,None," € 0,75 "," € 47.658.749,25"
27. Nov 2007,Delisted (Notierungsaufnahme),MyGuide Internet AG, -kein-,None,None," € 1,40 "," € 35.000.000,00"
23. Nov 2007,Delisted (Notierungsaufnahme),Orbit Office AG, -kein-,None,None," € 0,10 "," € 1.000.000,00"
22. Nov 2007,Delisted (Notierungsaufnahme),E.Siqia Group AG, -kein-,None,None," € 0,60 "," € 36.000.000,00"
22. Nov 2007,Delisted (Notierungsaufnahme),IQ Investment AG, -kein-,None,None," € 4,00 "," € 18.000.000,00"
19. Nov 2007,Delisted (Notierungsaufnahme),AsiaPac Capital Services Inc., -kein-,None,None," € 1,00 "," € 8.000.000,00"
19. Nov 2007,Delisted (Notierungsaufnahme),Quanten Medicine AG, -kein-,None,None," € 5,00 "," € 12.500.000,00"
19. Nov 2007,Delisted (Notierungsaufnahme),LOGISTICS WASH Holding AG, -kein-,None,None," € 1,80 "," € 23.233.500,00"
15. Nov 2007,Delisted (Notierungsaufnahme),LifeJack AG i.A., -kein-,None,None," € 2,01 "," € 4.522.500,00"
12. Nov 2007,Delisted (Notierungsaufnahme),Classic Dream Properties Ltd., Finanzdienstleistung,None,None," € 1,90 "," € 68.319.149,30"
08. Nov 2007,Delisted (Notierungsaufnahme),Largo Energy AG, -kein-,None,None," € 0,10 "," € 2.000.000,00"
07. Nov 2007,Delisted (Notierungsaufnahme),Trinity Mining Holding AG, -kein-,None,None," € 1,00 "," € 33.000.000,00"
07. Nov 2007,Delisted (Notierungsaufnahme),INSPIRE AG, -kein-,None,None," € 1,41 "," € 2.911.650,00"
02. Nov 2007,Delisted (Notierungsaufnahme),Elliot Bulk Navigation AG, -kein-,None,None," € 1,00 "," € 400.000,00"
01. Nov 2007,Delisted (Notierungsaufnahme),Transglobal Explorations AG, -kein-,None,None," € 0,25 "," € 50.000,00"
26. Okt 2007,Delisted (Notierungsaufnahme),SentryLight Inc., -kein-,None,None," € 1,00 "," € 50.000.000,00"
26. Okt 2007,Delisted (Notierungsaufnahme),Boralis Invest AG, -kein-,None,None," € 1,10 "," € 22.000.000,00"
26. Okt 2007,Delisted (Notierungsaufnahme),Patron Mining AG, -kein-,None,None," € 0,45 "," € 22.950.000,00"
25. Okt 2007,Delisted (Notierungsaufnahme),Surikate Mittelstands AG, Finanzdienstleistung,None,None," € 6,34 "," € 18.538.160,00"
23. Okt 2007,Delisted (Notierungsaufnahme),PAP Property and Participation Holding AG, -kein-,None,None," € 3,50 "," € 35.000.000,00"
22. Okt 2007,Delisted (Notierungsaufnahme),VALUE-HOLDINGS AG, -kein-,None,None," € 2,50 "," € 900.000,00"
18. Okt 2007,Delisted (Notierungsaufnahme),FIHM Fonds und Immobilien Holding München AG, Finanzdienstleistung,None,None," € 8,50 "," € 81.944.169,73"
17. Okt 2007,Delisted (Notierungsaufnahme),Ceros Holding AG, -kein-,None,None," € 0,50 "," € 5.000.000,00"
11. Okt 2007,Delisted (Notierungsaufnahme),Netstar Networks Inc., -kein-,None,None," € 1,00 "," € 54.000.000,00"
10. Okt 2007,Delisted (Notierungsaufnahme),Infinite Energy Holding AG, -kein-,None,None," € 4,00 "," € 800.000,00"
09. Okt 2007,Delisted (Notierungsaufnahme),Meridio Vermögensverwaltung AG, -kein-,None,None," € 1,00 "," € 2.173.125,00"
05. Okt 2007,Delisted (Notierungsaufnahme),Nord Star Pharmashare A/S, -kein-,None,None," € 6,58 "," € 365.555.190,00"
03. Okt 2007,Delisted (Notierungsaufnahme),BTBS AG, -kein-,None,None," € 3,20 "," € 640.000,00"
01. Okt 2007,Delisted (Notierungsaufnahme),Alter Energy Group AG, -kein-,None,None," € 1,05 "," € 10.500.000,00"
28. Sep 2007,Delisted (Notierungsaufnahme),Mandarin Capital AG, -kein-,None,None," € 6,00 "," € 1.200.000,00"
28. Sep 2007,Delisted (Notierungsaufnahme),GB Global Mining AG, -kein-,None,None," € 2,00 "," € 20.000.000,00"
24. Sep 2007,Delisted (Notierungsaufnahme),Emerald Capital Group Corp., -kein-,None,None," € 1,00 "," € 15.083.328,00"
20. Sep 2007,Delisted (Notierungsaufnahme),MagForce AG, Pharma & Gesundheit,None,None," € 60,70 "," € 228.960.400,00"
18. Sep 2007,Delisted (Notierungsaufnahme),EMI European Media Investment AG, -kein-,None,None," € 11,60 "," € 11.600.000,00"
13. Sep 2007,Delisted (Notierungsaufnahme),Ancan Resources PLC, -kein-,None,None," € 0,75 "," € 11.257.125,00"
12. Sep 2007,Delisted (Notierungsaufnahme),Campus Investments PLC, -kein-,None,None," € 2,50 "," € 37.523.750,00"
12. Sep 2007,Delisted (Notierungsaufnahme),MCI med. care International AG, -kein-,None,None," € 8,50 "," € 85.000.000,00"
11. Sep 2007,Delisted (Notierungsaufnahme),seekport.ag, -kein-,None,None," € 4,75 "," € 475.000.000,00"
11. Sep 2007,Delisted (Notierungsaufnahme),BK Oil AG, -kein-,None,None," € 7,50 "," € 75.000.000,00"
07. Sep 2007,Delisted (Notierungsaufnahme),Detny Footwear Inc., -kein-,None,None," € 1,00 "," € 9.211.906,00"
05. Sep 2007,Delisted (Notierungsaufnahme),Grit International Inc., -kein-,None,None," € 1,00 "," € 15.045.000,00"
05. Sep 2007,Delisted (Notierungsaufnahme),SWISS Chillmi AG, -kein-,None,None," € 1,55 "," € 310.000.000,00"
04. Sep 2007,Delisted (Notierungsaufnahme),BBK Kontor Berlin AG, -kein-,None,None," € 2,20 "," € 550.000,00"
31. Aug 2007,Delisted (Notierungsaufnahme),EarthSearch Communications Inc., -kein-,None,None," € 2,00 "," € 44.251.106,00"
31. Aug 2007,Delisted (Notierungsaufnahme),Backbone Technology AG, -kein-,None,None," € 11,50 "," € 1.725.000,00"
21. Aug 2007,Delisted (Notierungsaufnahme),Nirek Resources Inc., -kein-,None,None," € 1,10 "," € 16.511.802,00"
21. Aug 2007,Delisted (Notierungsaufnahme),Schraad Metallbau AG, -kein-,None,None," € 5,00 "," € 1.000.000,00"
21. Aug 2007,Delisted (Notierungsaufnahme),Lobeck Medical AG, -kein-,None,None," € 4,20 "," € 546.000,00"
20. Aug 2007,Delisted (Notierungsaufnahme),GIG Grundbesitz Immobilien AG, -kein-,None,None," € 2,50 "," € 125.000,00"
16. Aug 2007,Delisted (Notierungsaufnahme),Juragent AG, -kein-,None,None," € 4,40 "," € 8.998.880,00"
13. Aug 2007,Delisted (Notierungsaufnahme),Rendato Corp., -kein-,None,None," € 4,00 "," € 16.620.000,00"
13. Aug 2007,Delisted (Notierungsaufnahme),ARCHEA Biogas N.V., -kein-,None,None," € 1,00 "," € 18.437.500,00"
10. Aug 2007,Delisted (Notierungsaufnahme),TKS Real Estate PLC, -kein-,None,None," € 14,50 "," € 32.625.000,00"
10. Aug 2007,Delisted (Notierungsaufnahme),Matador Private Equity AG, -kein-,None,None," € 6,82 "," € 13.790.350,00"
08. Aug 2007,Delisted (Notierungsaufnahme),MSR Technologies Inc., -kein-,None,None," € 0,95 "," € 31.901.950,00"
25. Jul 2007,Delisted (Notierungsaufnahme),Motion Network Holding Plc, -kein-,None,None," € 1,50 "," € 30.000.000,00"
23. Jul 2007,Delisted (Notierungsaufnahme),Voltavis AG, -kein-,None,None," € 1,00 "," € 60.000.000,00"
18. Jul 2007,Delisted (Notierungsaufnahme),Most Wanted Holding AG, -kein-,None,None," € 0,55 "," € 6.875.000,00"
17. Jul 2007,Delisted (Notierungsaufnahme),Nameprotect AG, -kein-,None,None," € 10,00 "," € 3.500.000,00"
16. Jul 2007,Delisted (Notierungsaufnahme),Prime Beteiligungen AG, -kein-,None,None," € 0,79 "," € 47.400.000,00"
04. Jul 2007,Delisted (Notierungsaufnahme),Bankhaus Main AG, -kein-,None,None," € 7,50 "," € 23.250.000,00"
04. Jul 2007,Delisted (Notierungsaufnahme),PlayJack N.V., -kein-,None,None," € 0,31 "," € 1.860.000,00"
03. Jul 2007,Delisted (Notierungsaufnahme),New African Mining AG, -kein-,None,None," € 0,85 "," € 66.300.000,00"
29. Jun 2007,Delisted (Notierungsaufnahme),Volkmann Vermögens Verwaltungs AG, -kein-,None,None," € 1,50 "," € 1.350.000,00"
28. Jun 2007,Delisted (Notierungsaufnahme),Galaxia Telecom International PLC, -kein-,None,None," € 1,00 "," € 458.423.366,00"
28. Jun 2007,Delisted (Notierungsaufnahme),Genesis Commodities AG, -kein-,None,None," € 0,55 "," € 5.500.000,00"
28. Jun 2007,Delisted (Notierungsaufnahme),Finanzkontor Zürich AG, -kein-,None,None," € 0,85 "," € 5.100.000,00"
28. Jun 2007,Delisted (Notierungsaufnahme),EnergyMixx AG, -kein-,None,None," € 1,10 "," € 88.000.000,00"
27. Jun 2007,Delisted (Notierungsaufnahme),MAX Software Inc., -kein-,None,None," € 0,65 "," € 8.775.000,00"
27. Jun 2007,Delisted (Notierungsaufnahme),Con Value AG, -kein-,None,None," € 8,00 "," € 2.000.000,00"
26. Jun 2007,Delisted (Notierungsaufnahme),United Energy Group Plc., -kein-,None,None," € 2,05 "," € 291.209.849,25"
22. Jun 2007,Delisted (Notierungsaufnahme),Nordland Ethanol International PLC, -kein-,None,None," € 2,00 "," € 48.000.000,00"
21. Jun 2007,Delisted (Notierungsaufnahme),Eurocastle Investment Limited, Finanzdienstleistung,None,None," € 34,00 "," € 2.169.867.454,00"
13. Jun 2007,Delisted (Notierungsaufnahme),Uranio AG, -kein-,None,None," € 0,92 "," € 16.560.000,00"
08. Jun 2007,Delisted (Notierungsaufnahme),eSky Exchange Corp., -kein-,None,None," € 0,02 "," € 200.000,00"
04. Jun 2007,Delisted (Notierungsaufnahme),Aquavinum Holding AG, -kein-,None,None," € 2,00 "," € 20.000.000,00"
04. Jun 2007,Delisted (Notierungsaufnahme),BPRE Bio Power Renewable Energy Inc., -kein-,None,None," € 22,00 "," € 770.000.000,00"
31. Mai 2007,Delisted (Notierungsaufnahme),Sino International Logistic Co. N.V., -kein-,None,None," € 0,10 "," € 7.500.000,00"
29. Mai 2007,Delisted (Notierungsaufnahme),Miramonte Mining AG, -kein-,None,None," € 0,80 "," € 47.024.000,00"
25. Mai 2007,Delisted (Notierungsaufnahme),Managed Gaming Solutions PLC, -kein-,None,None," € 0,85 "," € 122.847.540,00"
25. Mai 2007,Delisted (Notierungsaufnahme),ThermoShield AG, -kein-,None,None," € 1,65 "," € 16.500.000,00"
15. Mai 2007,Delisted (Notierungsaufnahme),FP Freizeitprojekte AG, -kein-,None,None," € 1,50 "," € 15.000.000,00"
09. Mai 2007,Delisted (Notierungsaufnahme),Grüezi Real Estate AG, Finanzdienstleistung,None,None," € 25,50 "," € 63.750.000,00"
07. Mai 2007,Delisted (Notierungsaufnahme),International Synergy Holding Co. Ltd., -kein-,None,None," € 36,80 "," € 736.000.000,00"
30. Apr 2007,Delisted (Notierungsaufnahme),Mammut Energy AG, -kein-,None,None," € 1,50 "," € 78.000.000,00"
27. Apr 2007,Delisted (Notierungsaufnahme),UFC Holding N.V., -kein-,None,None," € 0,51 "," € 5.100.000,00"
25. Apr 2007,Delisted (Notierungsaufnahme),Terra Aurum Holding AG, -kein-,None,None," € 1,25 "," € 12.500.000,00"
25. Apr 2007,Delisted (Notierungsaufnahme),Hepas Associated Media AG, -kein-,None,None," € 1,00 "," € 10.000.000,00"
23. Apr 2007,Delisted (Notierungsaufnahme),Bioenergy Capital AG, -kein-,None,None," € 5,00 "," € 1.000.000,00"
20. Apr 2007,Delisted (Notierungsaufnahme),GRETA AG, -kein-,None,None," € 6,50 "," € 100.750.000,00"
16. Apr 2007,Delisted (Notierungsaufnahme),MyloadBase N.V., -kein-,None,None," € 0,90 "," € 9.000.000,00"
12. Apr 2007,Delisted (Notierungsaufnahme),AION Diagnostics Inc., -kein-,None,None," € 1,50 "," € 15.207.516,00"
04. Apr 2007,Delisted (Notierungsaufnahme),Videonize PLC, -kein-,None,None," € 4,50 "," € 99.000.000,00"
03. Apr 2007,Delisted (Notierungsaufnahme),Immovaria Real Estate AG, -kein-,None,None," € 1,60 "," € 320.000,00"
03. Apr 2007,Delisted (Notierungsaufnahme),ZAAB Energy AG, -kein-,None,None," € 10,20 "," € 561.000.000,00"
30. Mär 2007,Delisted (Notierungsaufnahme),Gongyou Machines Ltd., -kein-,None,None," € 3,20 "," € 31.345.917,00"
30. Mär 2007,Delisted (Notierungsaufnahme),Out of Africa AG, -kein-,None,None," € 1,50 "," € 3.825.000,00"
30. Mär 2007,Delisted (Notierungsaufnahme),IHP Phoenix Biocycle Industries Holding AG, -kein-,None,None," € 1,05 "," € 1.050.000,00"
23. Mär 2007,Delisted (Notierungsaufnahme),Avitech Lifesciences Inc., -kein-,None,None," € 6,50 "," € 357.891.625,00"
21. Mär 2007,Delisted (Notierungsaufnahme),I.C.C. International Coalition Capital Inc., -kein-,None,None," € 8,00 "," € 80.000.000,00"
21. Mär 2007,Delisted (Notierungsaufnahme),systaic AG, Industrie,None,None," € 6,40 "," € 17.920.000,00"
15. Mär 2007,Delisted (Notierungsaufnahme),Chelsea Management Group Inc., -kein-,None,None," € 9,50 "," € 85.598.810,00"
12. Mär 2007,Delisted (Notierungsaufnahme),Fidor Bank AG, Finanzdienstleistung,None,None," € 15,50 "," € 43.031.922,00"
12. Mär 2007,Delisted (Notierungsaufnahme),MetrioPharm AG, -kein-,None,None," € 1,80 "," € 72.000.000,00"
06. Mär 2007,Delisted (Notierungsaufnahme),Mallorca Lifestyle AG, -kein-,None,None," € 0,85 "," € 850.000,00"
05. Mär 2007,Delisted (Notierungsaufnahme),PELLEX Bioenergie AG, -kein-,None,None," € 4,00 "," € 800.000,00"
02. Mär 2007,Delisted (Notierungsaufnahme),Best Investment Co. Inc., -kein-,None,None," € 4,00 "," € 4.000.000,00"
01. Mär 2007,Delisted (Notierungsaufnahme),Capital Communication AG, -kein-,None,None," € 1,05 "," € 12.600.000,00"
28. Feb 2007,Delisted (Notierungsaufnahme),CONET Technologies AG, Finanzdienstleistung,None,None," € 5,50 "," € 12.375.000,00"
27. Feb 2007,Delisted (Notierungsaufnahme),P & H Logistik AG, -kein-,None,None," € 5,50 "," € 8.250.000,00"
26. Feb 2007,Delisted (Notierungsaufnahme),Kronos Media AG, -kein-,None,None," € 0,55 "," € 5.500.000,00"
23. Feb 2007,Delisted (Notierungsaufnahme),MEXA GOLD Inc., -kein-,None,None," € 0,03 "," € 300.000,00"
22. Feb 2007,Delisted (Notierungsaufnahme),IBS Group Holding Limited, -kein-,None,None," € 16,00 "," € 3.682.839,00"
16. Feb 2007,Delisted (Notierungsaufnahme),Wirefree International Inc., -kein-,None,None," € 0,01 "," € 1.000.000,00"
16. Feb 2007,Delisted (Notierungsaufnahme),LongLife Ventures AG, -kein-,None,None," € 0,10 "," € 2.000.000,00"
15. Feb 2007,Delisted (Notierungsaufnahme),wheel IT AG, -kein-,None,None," € 10,00 "," € 11.600.000,00"
09. Feb 2007,Delisted (Notierungsaufnahme),Future Tec Inc., -kein-,None,None," € 0,03 "," € 1.500.000,00"
06. Feb 2007,Delisted (Notierungsaufnahme),BKN biostrom AG, -kein-,None,None," € 7,25 "," € 39.875.000,00"
